"Country","State","City","Station name","Timestamp(UTC)","PM2.5","PM10","Ozone","CO","SO2","US AQI","Main pollutant"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-01-31T00:00:00.000Z",8.51,,50.67,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-01T00:00:00.000Z",6.97,,54.5,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-02T00:00:00.000Z",6.08,,65.83,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-03T00:00:00.000Z",4.64,,69,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-04T00:00:00.000Z",11.99,,46.17,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-05T00:00:00.000Z",7.29,,57.25,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-06T00:00:00.000Z",8.25,,58.75,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-07T00:00:00.000Z",10.6,,56,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-08T00:00:00.000Z",13.18,,53.58,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-09T00:00:00.000Z",15.08,,37.5,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-10T00:00:00.000Z",15.02,,56.33,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-11T00:00:00.000Z",10.33,,66.67,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-12T00:00:00.000Z",12.63,,63.42,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-13T00:00:00.000Z",15.57,,56.42,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-14T00:00:00.000Z",14.62,,54.92,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-15T00:00:00.000Z",10.34,,60.17,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-16T00:00:00.000Z",7.61,,45.33,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-17T00:00:00.000Z",8.48,,55.25,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-18T00:00:00.000Z",9.31,,53.08,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-19T00:00:00.000Z",15.66,,45.25,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-20T00:00:00.000Z",22.78,,78,,,73,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-21T00:00:00.000Z",28.58,,43.62,,,86,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-22T00:00:00.000Z",10.99,,65.5,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-23T00:00:00.000Z",9.8,,73.33,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-24T00:00:00.000Z",8.28,,58.38,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-25T00:00:00.000Z",6.18,,77,,,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-26T00:00:00.000Z",8.22,,52.7,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-27T00:00:00.000Z",6.63,,59,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-02-28T00:00:00.000Z",11.85,,19.67,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-01T00:00:00.000Z",7.93,,48.25,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-02T00:00:00.000Z",5.78,,70.33,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-03T00:00:00.000Z",9.07,,30.67,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-04T00:00:00.000Z",12.11,,,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-05T00:00:00.000Z",4.14,,,,,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-06T00:00:00.000Z",5.44,,,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-07T00:00:00.000Z",7.19,,3.33,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-08T00:00:00.000Z",8.59,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-09T00:00:00.000Z",15.51,,,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-10T00:00:00.000Z",25.23,,55.65,,,78,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-11T00:00:00.000Z",20.85,,84.92,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-12T00:00:00.000Z",7.69,,71.17,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-13T00:00:00.000Z",4.98,,78.08,,,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-14T00:00:00.000Z",7.37,,72.52,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-15T00:00:00.000Z",4.08,,73.42,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-16T00:00:00.000Z",7.53,,60.92,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-17T00:00:00.000Z",13.79,,42.58,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-18T00:00:00.000Z",8.88,,38.58,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-19T00:00:00.000Z",3.98,,68.33,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-20T00:00:00.000Z",7.23,,47.71,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-21T00:00:00.000Z",10.33,,46,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-22T00:00:00.000Z",7.85,,51.75,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-23T00:00:00.000Z",6.92,,51.25,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-24T00:00:00.000Z",6.58,,67,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-25T00:00:00.000Z",9.39,,47.67,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-26T00:00:00.000Z",6.2,,67.17,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-27T00:00:00.000Z",9.77,,52.1,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-28T00:00:00.000Z",8.48,,52.67,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-29T00:00:00.000Z",4.74,,63.17,,,25,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-30T00:00:00.000Z",7.98,,69.5,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-03-31T00:00:00.000Z",8.18,,75.58,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-01T00:00:00.000Z",7.26,,63.25,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-02T00:00:00.000Z",4.67,,73.83,,,30,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-03T00:00:00.000Z",7.41,,60.7,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-04T00:00:00.000Z",9.03,,87.83,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-05T00:00:00.000Z",13.81,,66.26,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-06T00:00:00.000Z",16.26,,73.83,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-07T00:00:00.000Z",21.28,,82,,,70,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-08T00:00:00.000Z",19.56,,58.58,,,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-09T00:00:00.000Z",9.28,,83.58,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-10T00:00:00.000Z",8.6,,60.42,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-11T00:00:00.000Z",5.66,,72.08,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-12T00:00:00.000Z",4,,57,,,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-13T00:00:00.000Z",7.7,,40.25,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-14T00:00:00.000Z",7.73,,63.58,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-15T00:00:00.000Z",6.83,,62.75,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-16T00:00:00.000Z",6.53,,40.5,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-17T00:00:00.000Z",9.62,,39.25,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-18T00:00:00.000Z",9.85,,56,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-19T00:00:00.000Z",8.57,,61.92,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-20T00:00:00.000Z",8.41,,80.17,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-21T00:00:00.000Z",6.02,,68.42,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-22T00:00:00.000Z",7.42,,76,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-23T00:00:00.000Z",12.04,,76.67,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-24T00:00:00.000Z",14.12,,65.08,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-25T00:00:00.000Z",11.23,,67.92,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-26T00:00:00.000Z",7.62,,57.75,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-27T00:00:00.000Z",8.94,,62.67,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-28T00:00:00.000Z",11.64,,76.83,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-29T00:00:00.000Z",9.04,,56.92,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-04-30T00:00:00.000Z",4.52,,63.5,,,25,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-01T00:00:00.000Z",4.24,,70.08,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-02T00:00:00.000Z",5.32,,94.67,,,38,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-03T00:00:00.000Z",6,,66.83,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-04T00:00:00.000Z",6.77,,57,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-05T00:00:00.000Z",5.02,,52.25,,,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-06T00:00:00.000Z",6.23,,46.75,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-07T00:00:00.000Z",6.02,,42,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-08T00:00:00.000Z",6.73,,60.67,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-09T00:00:00.000Z",6.59,,40.08,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-10T00:00:00.000Z",4.75,,62.42,,,25,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-11T00:00:00.000Z",5.19,,53.55,,,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-12T00:00:00.000Z",3.33,,49.83,,,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-13T00:00:00.000Z",4.33,,57.83,,,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-14T00:00:00.000Z",8.04,,54.27,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-15T00:00:00.000Z",12.51,,61.92,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-16T00:00:00.000Z",14.3,,73.08,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-17T00:00:00.000Z",13.29,,67.33,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-18T00:00:00.000Z",12.73,,71.83,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-19T00:00:00.000Z",13.24,,72.67,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-20T00:00:00.000Z",14.72,,74.67,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-21T00:00:00.000Z",14.36,,72.75,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-22T00:00:00.000Z",16.83,,73.75,,,61,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-23T00:00:00.000Z",12.92,,89.92,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-24T00:00:00.000Z",9.96,,49.58,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-25T00:00:00.000Z",14.78,,58.25,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-26T00:00:00.000Z",19.77,,85.42,,,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-27T00:00:00.000Z",7.84,,64.67,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-28T00:00:00.000Z",5.22,,53.08,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-29T00:00:00.000Z",,,34.75,,,14,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-30T00:00:00.000Z",,,36.5,,,15,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-05-31T00:00:00.000Z",,,51.62,,,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-01T00:00:00.000Z",12.56,,62.22,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-02T00:00:00.000Z",11.8,,48.83,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-03T00:00:00.000Z",9.01,,44.08,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-04T00:00:00.000Z",8.68,,71.58,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-05T00:00:00.000Z",13.22,,107,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-06T00:00:00.000Z",19.5,,74.5,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-07T00:00:00.000Z",19.17,,57.58,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-08T00:00:00.000Z",12.03,,38.75,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-09T00:00:00.000Z",8.4,,59.75,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-10T00:00:00.000Z",9.55,,49.67,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-11T00:00:00.000Z",10.36,,52.5,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-12T00:00:00.000Z",12.16,,49.83,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-13T00:00:00.000Z",16.59,,63.83,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-14T00:00:00.000Z",10.68,,58.5,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-15T00:00:00.000Z",6.72,,65.25,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-16T00:00:00.000Z",4.63,,72.67,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-17T00:00:00.000Z",6.12,,65.83,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-18T00:00:00.000Z",10.04,,75.42,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-19T00:00:00.000Z",11.55,,86.17,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-20T00:00:00.000Z",13.97,,73.08,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-21T00:00:00.000Z",13.63,,59.25,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-22T00:00:00.000Z",5.43,,50.92,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-23T00:00:00.000Z",5.2,,54.91,,,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-24T00:00:00.000Z",6.73,,61.5,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-25T00:00:00.000Z",8.56,,79.67,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-26T00:00:00.000Z",10.63,,77.83,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-27T00:00:00.000Z",11.77,,72.75,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-28T00:00:00.000Z",10.25,,63.42,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-29T00:00:00.000Z",11.06,,53.67,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-06-30T00:00:00.000Z",8.33,,55.33,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-01T00:00:00.000Z",6.51,,42.67,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-02T00:00:00.000Z",7.18,,48.75,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-03T00:00:00.000Z",6.51,,51.58,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-04T00:00:00.000Z",16.78,,63.58,,,61,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-05T00:00:00.000Z",37.6,,52.5,,,106,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-06T00:00:00.000Z",28.2,,78.58,,,85,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-07T00:00:00.000Z",26.63,,75.92,,,81,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-08T00:00:00.000Z",12.14,,44,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-09T00:00:00.000Z",8.5,,42.58,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-10T00:00:00.000Z",9.13,,59.33,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-11T00:00:00.000Z",7.98,,61.25,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-12T00:00:00.000Z",7.48,,44.75,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-13T00:00:00.000Z",7.63,,47.13,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-14T00:00:00.000Z",9.25,,67.08,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-15T00:00:00.000Z",11.57,,59,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-16T00:00:00.000Z",13.28,,69.75,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-17T00:00:00.000Z",8.07,,41.92,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-18T00:00:00.000Z",10.92,,63.25,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-19T00:00:00.000Z",27.55,,52,,,83,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-20T00:00:00.000Z",44.97,,60.25,,,124,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-21T00:00:00.000Z",33.54,,74.75,,,96,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-22T00:00:00.000Z",12.45,,57.08,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-23T00:00:00.000Z",9.06,,59.33,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-24T00:00:00.000Z",13.81,,71.33,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-25T00:00:00.000Z",19.07,,90.75,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-26T00:00:00.000Z",17.97,,74.36,,,63,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-27T00:00:00.000Z",18.53,,73.08,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-28T00:00:00.000Z",18.82,,78.42,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-29T00:00:00.000Z",20.52,,69.67,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-30T00:00:00.000Z",15.31,,74.83,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-07-31T00:00:00.000Z",8.43,,63,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-01T00:00:00.000Z",15.65,,56.17,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-02T00:00:00.000Z",16.28,,52,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-03T00:00:00.000Z",8.93,,44.5,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-04T00:00:00.000Z",12.79,,64.33,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-05T00:00:00.000Z",14.43,,70.33,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-06T00:00:00.000Z",16.12,,68,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-07T00:00:00.000Z",18.61,,66.75,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-08T00:00:00.000Z",19.63,,75.25,,,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-09T00:00:00.000Z",20.96,,60.75,,,70,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-10T00:00:00.000Z",13.09,,68.42,,2.42,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-11T00:00:00.000Z",10.58,,48.75,,2.48,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-12T00:00:00.000Z",12.53,,58.58,,2.44,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-13T00:00:00.000Z",9.18,,61,,2.38,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-14T00:00:00.000Z",8.21,,57.83,,1.38,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-15T00:00:00.000Z",7.44,,61.67,,2.56,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-16T00:00:00.000Z",7.9,,52.25,,3.98,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-17T00:00:00.000Z",5.13,,14,,2.1,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-18T00:00:00.000Z",4.11,,18.33,,2.14,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-19T00:00:00.000Z",8.15,,39.15,178.82,1.34,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-20T00:00:00.000Z",10.98,,52.52,202.83,1.1,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-21T00:00:00.000Z",14.75,,46.91,,1.82,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-22T00:00:00.000Z",18.4,,49.67,283.28,1.71,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-23T00:00:00.000Z",14.59,,64.56,288.93,2.28,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-24T00:00:00.000Z",13.62,,70.75,299.99,2.34,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-25T00:00:00.000Z",13.92,,57.48,450.39,1.63,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-26T00:00:00.000Z",12.29,,58,,0.28,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-27T00:00:00.000Z",13.19,,65.67,367.81,0.6,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-28T00:00:00.000Z",15.6,,44.72,340.09,0.81,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-29T00:00:00.000Z",17.82,,12.31,,0.56,63,"PM2.5"
